KO	DLF001	DLF002	DLF003	DLF004	DLF005	DLF006	DLF007	DLF008	DLF009
K00720	1.3547839821682e-07	4.68951410776734e-07	3.43627903724778e-07	0	1.95824534634098e-06	1.77791000468139e-06	1.52080314734716e-06	0	3.03683237013942e-07
K00721	0.000763563407235223	0.000795948172572453	0.00105136296033549	0.00111559280363948	0.00109734100869999	0.000807049865308275	0.000859641204334395	0.000829278968086637	0.000726352192792401
K00726	0	0	0	0	0	0	0	0	0
K00728	0	3.53484932161937e-06	1.63615859704422e-05	1.3622758658613e-05	9.25974301243354e-06	4.03966537256622e-06	0	0	1.08804258423504e-06
K00729	1.20944230307702e-05	1.71439267823709e-05	8.22147696431504e-05	1.14410475705753e-05	2.60492867385092e-05	1.96309804383042e-05	1.02064922105813e-05	2.8090829207515e-06	1.69624260567954e-05
K00734	0	0	0	0	0	0	0	0	0
K00737	0	4.86592216197803e-07	6.9352858583544e-06	2.39930952557109e-05	6.84151867210548e-07	7.34594280021688e-07	0	1.71103421486958e-07	1.77743807475065e-06
K00743	2.95903628475467e-05	1.75770935065286e-05	1.37277362711862e-05	6.51520733917567e-05	8.6250572483918e-05	5.74706148514831e-05	9.32076853487164e-05	1.66220217604047e-05	5.22561936550509e-05
K00745	0.000771215703876198	0.000605111329262071	0.000700810445060178	0.000450578499153976	0.000426330486561627	0.000417761716665257	0.000940138721013328	0.000441696703288616	0.000193580154207672
K00748	0.000393227130879941	0.000281157278860292	0.000245656000794324	0.000384712024752944	0.000245725486716537	0.00028830969007111	0.000460300696808635	0.000335587795754384	0.000315029849365173
K00750	0	0	8.47692328266333e-06	0	0	0	0	0	0
K00752	8.38331526784821e-07	0	2.8155318563256e-07	2.179249129107e-07	0	5.97458350150365e-06	0	0	0
K00754	0.0117537315468809	0.00814306557537931	0.00866843962339348	0.00736946232627739	0.00693835269452643	0.00752635191773405	0.0111993031269534	0.00953322389122511	0.00492837521772208
K00756	3.89759740402199e-05	6.86844594052949e-05	0.000188669410757512	6.52414860925898e-05	0.000208575631730245	8.17965039404391e-05	4.64377201225889e-05	4.67439085903071e-05	5.17024431376923e-05
K00757	0.000340915565160176	0.000368998554929687	0.000398239399948801	0.000343500004927137	0.000294549235939036	0.000396373943187975	0.000291854058124852	0.00031546618924746	0.000316643043329248
K00758	2.19647956257908e-06	7.59601508562401e-06	1.35583052578469e-05	1.01392070915172e-06	4.19309646475049e-06	1.57406366475822e-05	5.62406972010014e-06	1.30220851158969e-05	8.5583105106897e-05
K00759	0.000489389367621138	0.00040617691385411	0.000630093479874497	0.000496233556489872	0.000498945158381555	0.000419719789305003	0.000492362328367522	0.000456087088505445	0.000355956250744396
K00760	0.000529249962414061	0.000576253455764166	0.000743267106428533	0.00058518072893337	0.000640687478179453	0.000655240248256971	0.000564703921988207	0.000524059334166617	0.000543743660078462
K00761	0.000514967468519332	0.00049368598028897	0.000785464674759215	0.000754451688062531	0.000516609728911632	0.00064739898649291	0.000472895093762783	0.000445334004111946	0.0004190217891602
K00762	0.000471729757948869	0.000678226404088339	0.000918542458753599	0.00071071816847826	0.000688461359110453	0.0007137754392086	0.000518097338283711	0.00040315539053748	0.000619552076003502
K00763	0.000275989933539591	0.00047939636815187	0.000347437551808435	0.000246580654277878	0.000520723247403513	0.000448389384517584	0.000283118326434816	0.000334095852706605	0.000347708153876909
K00764	0.00102272920061798	0.000940355625567012	0.00114719767004994	0.00133673526227055	0.000901422489036951	0.000883839205692963	0.000939896454200799	0.000816676229183906	0.000611490577739764
K00765	0.000507504420938564	0.000461355402014844	0.000462831860281223	0.000482624512806682	0.000426396602344991	0.000438381283825411	0.000445172820202621	0.000370289767785395	0.000351322320124089
K00766	0.000318903365667841	0.000347490139419635	0.000359043462181877	0.000368557845749284	0.000275351470316534	0.000273610399717839	0.000340341437215157	0.000300710506466426	0.000195245764166171
K00767	0.000335373967756208	0.000338521427132501	0.000480665254114333	0.000452565926330075	0.000428957301690275	0.000349571473140052	0.000364078080418626	0.000315741139256696	0.000289503540905513
K00768	0.000290241296506555	0.000368888838899131	0.000214388308648407	0.000222108422913984	0.000284008875081231	0.000363810521787649	0.000292669744815415	0.000267787525590825	0.00026180233616894
K00769	4.32890682629197e-06	9.86250334497214e-06	2.05967986096679e-06	2.08675396598568e-06	1.0782030046006e-06	2.67382259636717e-05	3.70422007083284e-06	1.78137673259199e-05	8.31325104410289e-05
K00771	0	0	3.27305578297852e-06	0	0	0	0	0	0
K00772	2.48028392311748e-05	2.39493453572025e-05	2.94899969431567e-05	1.56244548549566e-05	3.222336448351e-05	6.63752369612099e-05	3.15887661399299e-05	7.80109720988395e-05	1.21692757798292e-05
K00773	0.000451040704475007	0.000406737777833249	0.000636769544294165	0.000474372326489957	0.00053218288189559	0.000425606137121792	0.000267548493556628	0.000308816164820167	0.000446169448330749
K00777	2.55549644659349e-05	0.000129091290673349	0.000360999131861003	0.000251721057326616	0.000101776478688663	0.00015288799604951	0.000210537000354828	8.84303427594337e-05	0.000113312645552491
K00782	0.000270426876676977	0.000189385711284884	0.00023247461608996	0.000221109125706899	0.000192387744184666	0.000219927418147937	0.000316701008578516	0.00028132133854591	0.000198898127626767
K00783	0.000496722990978518	0.000460036459062012	0.000722340218542516	0.000599190807969733	0.000679962302850246	0.000611826814100399	0.000559790736535838	0.00048348876582068	0.000485618576608818
K00784	0.000867031552331305	0.000813300263424777	0.00113473215604881	0.00101338590640947	0.000997609747081066	0.000816361602460591	0.000889464532691732	0.000743877652298828	0.00047161745569499
K00785	0	5.29771047669281e-07	0	0	0	0	1.65390985038236e-07	0	0
K00786	0.00096211492244176	0.000826262284573361	0.000456698954200012	0.000742143955546681	0.000813922615351284	0.000893935322765842	0.00127572717281697	0.00104664925598803	0.00046189333287218
K00787	0	0	0	0	0	0	0	0	0
K00788	0.000794049015534125	0.0008682095529033	0.000993735993516887	0.000903741227902867	0.00087168725832243	0.000836342652311886	0.000766629212035087	0.000661368537872381	0.000461538972257894
K00789	0.000334075389131721	0.0004367131931904	0.000717993963636628	0.000616909161238749	0.000797796036368992	0.000517768878481739	0.000460473681964091	0.000437121535282178	0.000427752121955996
K00790	0.000361640322121222	0.000522505226741089	0.000856526441257905	0.000674700901861969	0.000817158435628567	0.000533567524571663	0.000388161372751452	0.000369137175663776	0.000532870249513744
K00791	0.000786178255639513	0.000646566806592712	0.000828213582931129	0.000758570029638399	0.000810950646796931	0.000676366104278396	0.000676410705973043	0.000640006430194213	0.000508491368814785
K00793	0.000374647356482582	0.000438143138508395	0.000456872035033553	0.000439610758793082	0.000430609738109433	0.00044468286077574	0.000443914965177924	0.000368248920617211	0.000330518065794391
K00794	0.000424514358956609	0.000505252264518246	0.000623222090745315	0.000589171815620398	0.000507141099411253	0.000551108087187494	0.000532550012437513	0.000397221075713015	0.000392596433448193
K00795	3.43005082659525e-06	1.47767351553421e-05	1.69286039860882e-05	5.87001683566255e-06	4.28024171432453e-06	2.64925812299568e-05	1.12995977759847e-05	1.80441396963313e-05	9.85393738411701e-05
K00796	0.000689603472617823	0.000308487523182926	0.000387632368995794	0.000478047996636784	0.000352773896132125	0.000471876521619421	0.000370621342423143	0.000336909980009864	0.000555773546011864
K00797	5.33349938593954e-05	0.000248541826007824	0.000155886050776016	0.000167005575139841	0.00021519627453835	0.000186894447611122	0.000125788952724585	0.000102101392046967	0.000227711613298475
K00798	0.000690727495057785	0.000613031108002699	0.000478739776139008	0.000486026868812363	0.000555579576603327	0.000857941599364239	0.000761866076290042	0.000821711051826525	0.00048536308006806
K00799	2.58269225334648e-05	7.75921430556717e-05	1.20948841768512e-05	6.54407218469598e-06	1.13556927538376e-05	0.000126472201945798	4.86275286898341e-05	0.000107135934415013	0.000649436263165428
K00800	0.000379450184097108	0.000367981566805181	0.000531304838098192	0.000530191897080552	0.000388912513519066	0.000395879537707468	0.000398521298163925	0.000357590845721677	0.000335647890462438
K00801	0	0	2.17448534984796e-06	1.01071819508013e-05	0	0	0	0	1.49145844725344e-05
K00803	1.53065954082899e-05	1.52789728938838e-05	2.97843529761545e-05	7.38025145697768e-06	1.89118563865682e-05	5.90928671727675e-05	4.69806565293276e-06	9.32196961857261e-06	9.34298099620645e-05
K00804	0	0	0	0	0	0	0	0	0
K00805	8.48782344682097e-05	0.000224947174224264	0.000496204093756127	0.000183914234185239	0.000323207486146448	0.000247936677074716	0.00010233021935571	0.000150225906885403	0.000111615608988479
K00806	0.000381107121120632	0.000453815424614271	0.000701144639901742	0.000600390163779518	0.000633711437421462	0.000499410672431629	0.000419666854083893	0.000485194644203977	0.000473228011047985
K00808	0	4.9434049989522e-07	6.9491630211858e-07	1.2538779490191e-07	0	0	0	0	1.22827296499269e-07
K00809	0	8.45680758441278e-06	1.83606904596618e-06	2.64200333121036e-06	1.25537295398145e-06	8.87920485438892e-06	0	0	7.55835594818889e-06
K00810	9.2997987658568e-06	1.07209561085531e-06	4.81372730613517e-06	6.29545926265311e-06	2.00480734604348e-05	2.97132008911852e-05	0	2.84552429212005e-07	4.1467264499771e-05
K00811	0.000269897377449797	0.00024448382271381	0.000280218829024885	0.000371126603356547	0.000222726498887565	0.000306377412125575	0.000245110118724347	0.00032185685165495	0.000114586887231194
K00812	0.000641468641271073	0.000483353394801504	0.000364367273016587	0.000514853107128794	0.000367554817960734	0.000405748108775825	0.000423606770681279	0.000564958983412117	0.000332767855053018
K00813	7.72919396515992e-06	1.05047863354059e-05	1.65820366552461e-06	1.24612721884406e-05	4.98637840263624e-07	1.85468659227579e-05	8.76454049949435e-06	5.72224029331039e-05	0.00010932368199241
K00814	0	0	0	0	0	0	0	0	0
K00817	0.000588376736761443	0.000585912817099715	0.000510656431141958	0.000559233815655153	0.000523934606248344	0.000558237927519939	0.000494291610245987	0.000584239103201469	0.000421264074987837
K00818	0.000286089930878196	0.000268401944617322	0.000194261342656534	0.000299046208716186	0.000272173905467428	0.00026177467598115	0.000311659206345773	0.000248427904117005	0.000254573094420637
K00819	0.000117374768868674	7.56122205923151e-05	1.53507571614725e-05	5.3164271274067e-05	1.07622432307076e-05	0.000105230377129029	0.000127322125855587	6.56411093439458e-05	1.1367268248445e-05
K00820	0.000484796588111895	0.000574302820365022	0.000690437176828366	0.000547956163809819	0.000800201482938974	0.000530500602986646	0.000413934910729856	0.000450583189843398	0.000629919923068969
K00821	7.02580778067844e-05	0.000313034147999718	0.000266762459507274	0.000151337834783294	0.000328370607887299	0.000254665570852887	8.96132755560649e-05	8.64093354479771e-05	0.00025294134180739
K00822	0	0	0	0	0	0	0	0	0
K00823	1.74655651122618e-05	1.63681031154838e-05	2.15204248410434e-05	1.41065642092914e-05	5.53524362910603e-05	2.58502446079368e-05	2.69043819709835e-05	9.14865618064173e-06	0.000100868558237739
K00824	2.33811850134823e-05	1.95625132186339e-05	6.79482194671355e-05	2.34450829435025e-05	4.91892094529299e-05	0.00010150238724891	3.44759424537509e-05	6.78139176662582e-05	2.11116218575203e-05
K00825	4.81279904154855e-07	0	0	0	0	5.65289798988234e-07	0	0	5.39409386024765e-07
K00826	0.000406084851388998	0.000488377449181566	0.000567311330633848	0.000562595296597844	0.000546929550914225	0.000453713853655153	0.000388018931524549	0.000346944155017525	0.000459296712075791
K00827	0	0	0	0	0	0	0	0	0
K00830	0	9.46481201018899e-07	9.57967546237611e-07	0	1.16334992345504e-07	7.02247076542332e-07	0	0	2.00631033502007e-06
K00831	0.000359440612594512	0.000429991419259297	0.000557861746456253	0.000462856888993331	0.000479819462352715	0.000511616582629159	0.0003395650340443	0.000270862326825341	0.000332576376197986
K00832	3.01296532499254e-05	4.48876049492804e-05	2.1839089052454e-05	1.6547729737225e-05	2.83199099213855e-05	9.39087420676801e-05	3.71096262691686e-05	6.20485796587108e-05	0.000181988020296423
K00833	0.000430253923173042	0.000349256522418888	8.07295858568637e-05	0.000218307168693375	0.000166283111423338	0.000301375020676766	0.000390604759276103	0.000415362350906869	0.000178754091400613
K00835	3.87852299783079e-06	9.41896567666001e-06	5.79889288215643e-06	1.21327728099098e-05	4.57909043786778e-07	1.77420885884778e-05	6.4729839728279e-06	2.15356559083671e-05	0.000185266402245372
K00836	0	7.27275927181696e-07	8.85499203225395e-05	1.46345668805476e-06	2.84130748031739e-05	8.31581113892987e-06	1.54495667124571e-06	4.4605132576421e-07	1.05840894773863e-05
K00837	0.000886078626404044	0.000662527494985194	0.000699627675268619	0.00104286942313226	0.000574013546742887	0.00076340001752171	0.000651494823032767	0.000988745917168374	0.000508705126664652
K00839	5.81710791132566e-05	2.24172594753048e-05	6.10625174909736e-05	0.00020942146161351	5.36183612929505e-05	2.06271592571024e-05	7.80747291615288e-06	6.61793243362115e-05	7.24411674774778e-05
K00840	1.62515587712832e-06	5.82880486727398e-06	1.33138302409353e-06	5.71436500606145e-07	0	1.19257912431711e-05	2.90137079119613e-06	5.36828980371898e-06	7.24977858789638e-05
K00841	0.000113629307920655	5.22557451599855e-05	1.41504514533465e-05	5.35985246265956e-05	1.24195062943775e-05	5.57668687540991e-05	0.000124334761301204	0.000115619030487503	2.30019082703092e-05
K00842	1.88189406956984e-05	8.85148850902071e-06	6.54889633306758e-06	7.70150672721049e-06	3.5499983049787e-05	2.73189294061682e-05	3.49638598795831e-06	9.08860547153209e-05	1.66191401750324e-05
K00844	0.000226103394331849	9.72886149580874e-05	6.77312384584911e-06	5.12095687442519e-05	3.82064953728304e-05	3.58247725209854e-05	0.000199100786234033	0.00018381707220112	3.95513337899026e-05
K00845	0.00178553137214758	0.0016283853818027	0.00131486691204104	0.00143208069651888	0.0014497068850536	0.00140901616686956	0.00119838255395986	0.00159041504549359	0.00170424430412011
K00846	0	0	0	0	0	0	0	0	0
K00847	0.00117713073787759	0.000965623683810731	0.000899804788006614	0.00117999174660703	0.000827609007341179	0.000905328034686563	0.00107612596037032	0.00103798425063999	0.00060468650343751
K00848	0.000312907048920338	0.000226745420005257	0.000167056996522171	0.000400527495102907	0.000329718018399925	0.000169589083579165	0.00032575378429296	0.000308186885070177	0.000234341116471116
K00849	0.000406271943461438	0.000429848559554002	0.000521417053085435	0.000579399823354395	0.000553336214351135	0.00039676755811813	0.00038012987306902	0.00032360117505747	0.000338668692023517
K00850	0.00120370792479594	0.00113924899689108	0.00115493525130331	0.00112347402993771	0.00144249510869791	0.00108460485072396	0.00119669188195412	0.00100140394050796	0.000846759896367013
K00851	2.11161357238687e-05	1.66037090109628e-05	4.75328097073414e-06	1.26660942645794e-05	2.25496170034714e-05	5.224649386085e-05	3.67102481804531e-05	7.70927717561197e-05	0.000371996019344461
K00852	0.000685038199769531	0.000606615967968304	0.000396789569855803	0.000454214346707517	0.000551193133718188	0.000667857816778786	0.000645857869116324	0.00106591738093232	0.00101213575214809
K00853	0.00032629381278573	0.000289968905404078	0.000380024673976367	0.0005675343216398	0.000277982454784146	0.000283646178044853	0.000259036213721181	0.000262012119924841	0.000204281729280529
K00854	0.000361417963141647	0.000293677535460594	0.000342787836593382	0.000494045965251411	0.00043520749097109	0.000330460860250565	0.000408462384062604	0.000582481910389417	0.000469763796469791
K00855	3.38182111962606e-06	7.33676792265673e-06	0	1.58514479057356e-06	1.61264368699629e-07	2.00967100002634e-05	1.00313115065111e-05	1.94808984306891e-05	0.000130085687218826
K00856	1.46140819215103e-05	8.99559294914775e-06	0.000176781237632321	0.000177625008070197	1.17210601912867e-05	3.80164460746543e-05	5.44252296367076e-06	3.10282848897826e-06	2.45568930230072e-05
K00857	0.000448089727576454	0.000343578159498928	0.000495340372098379	0.000635859350374323	0.000321123735804155	0.000529735688747036	0.000388717727286402	0.000336460876736398	0.000336148520570902
K00858	0.000365087518568008	0.000425916155368591	0.000600740889827877	0.000529298490055216	0.000482681740646775	0.000472737339602391	0.000390074228789638	0.000424470942510208	0.000442900498134942
K00859	0.000458087253429877	0.000506525959912332	0.000566080924000111	0.000472660927788871	0.000490360975408206	0.000690328827560098	0.000527960508273116	0.000426194810843666	0.000399389771103064
K00860	0.000416615713493431	0.000231877908061069	7.03055976117835e-05	0.000205266782813294	0.000178296315764809	0.00035240669886182	0.000403101462257292	0.000305329307054187	0.000248552177382119
K00861	0	0	0	0	0	0	0	0	0
K00862	0	0	0	2.26708834544336e-07	0	0	0	0	0
K00863	8.37851740197955e-06	4.43427311976127e-05	4.8356278222665e-06	6.64897520958409e-06	2.78204838350822e-05	8.09658517796257e-06	3.65175366064378e-06	5.82588029629707e-06	6.27402466182124e-06
K00864	0.000233976150821993	0.000288233783513138	0.000298711004491766	0.000220981884071505	0.000246788855726579	0.000368667348013348	0.000228699270670095	0.000217990384899064	0.000240075901265157
